sport,market,game/event,player,site,odds
PGA,Top 20,PGA - Sony Open in Hawaii,James Hahn,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,James Hahn,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,James Hahn,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,James Hahn,BetRivers,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,James Hahn,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,James Hahn,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,James Hahn,Sugarhouse,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,James Hahn,888sports,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,Branden Grace,Best Line: BetRiver,+9000
PGA,Top 20,PGA - Sony Open in Hawaii,Branden Grace,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Branden Grace,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Branden Grace,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Branden Grace,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Branden Grace,BetRivers,+9000
PGA,Top 20,PGA - Sony Open in Hawaii,Branden Grace,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Branden Grace,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Branden Grace,Sugarhouse,+9000
PGA,Top 20,PGA - Sony Open in Hawaii,Branden Grace,888sports,+9000
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Stuard,Best Line: BetRiver,+20000
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Stuard,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Stuard,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Stuard,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Stuard,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Stuard,BetRivers,+20000
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Stuard,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Stuard,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Stuard,Sugarhouse,+20000
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Stuard,888sports,+20000
PGA,Top 20,PGA - Sony Open in Hawaii,Stewart Cink,Best Line: BetRiver,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,Stewart Cink,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Stewart Cink,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Stewart Cink,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Stewart Cink,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Stewart Cink,BetRivers,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,Stewart Cink,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Stewart Cink,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Stewart Cink,Sugarhouse,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,Stewart Cink,888sports,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,Charles Howell III,Best Line: BetRiver,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Charles Howell III,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Charles Howell III,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Charles Howell III,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Charles Howell III,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Charles Howell III,BetRivers,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Charles Howell III,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Charles Howell III,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Charles Howell III,Sugarhouse,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Charles Howell III,888sports,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Pat Perez,Best Line: BetRiver,+20000
PGA,Top 20,PGA - Sony Open in Hawaii,Pat Perez,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Pat Perez,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Pat Perez,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Pat Perez,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Pat Perez,BetRivers,+20000
PGA,Top 20,PGA - Sony Open in Hawaii,Pat Perez,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Pat Perez,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Pat Perez,Sugarhouse,+20000
PGA,Top 20,PGA - Sony Open in Hawaii,Pat Perez,888sports,+20000
PGA,Top 20,PGA - Sony Open in Hawaii,Hudson Swafford,Best Line: BetRiver,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Hudson Swafford,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hudson Swafford,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hudson Swafford,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hudson Swafford,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hudson Swafford,BetRivers,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Hudson Swafford,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hudson Swafford,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hudson Swafford,Sugarhouse,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Hudson Swafford,888sports,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Cheng-Tsung Pan,Best Line: BetRiver,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Cheng-Tsung Pan,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Cheng-Tsung Pan,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Cheng-Tsung Pan,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Cheng-Tsung Pan,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Cheng-Tsung Pan,BetRivers,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Cheng-Tsung Pan,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Cheng-Tsung Pan,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Cheng-Tsung Pan,Sugarhouse,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Cheng-Tsung Pan,888sports,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Richy Werenski,Best Line: BetRiver,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Richy Werenski,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Richy Werenski,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Richy Werenski,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Richy Werenski,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Richy Werenski,BetRivers,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Richy Werenski,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Richy Werenski,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Richy Werenski,Sugarhouse,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Richy Werenski,888sports,+12500
PGA,Top 20,PGA - Sony Open in Hawaii,Marc Leishman,Best Line: BetRiver,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Marc Leishman,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Marc Leishman,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Marc Leishman,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Marc Leishman,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Marc Leishman,BetRivers,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Marc Leishman,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Marc Leishman,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Marc Leishman,Sugarhouse,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Marc Leishman,888sports,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Webb Simpson,Best Line: BetRiver,+1000
PGA,Top 20,PGA - Sony Open in Hawaii,Webb Simpson,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Webb Simpson,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Webb Simpson,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Webb Simpson,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Webb Simpson,BetRivers,+1000
PGA,Top 20,PGA - Sony Open in Hawaii,Webb Simpson,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Webb Simpson,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Webb Simpson,Sugarhouse,+1000
PGA,Top 20,PGA - Sony Open in Hawaii,Webb Simpson,888sports,+1000
PGA,Top 20,PGA - Sony Open in Hawaii,Jason Kokrak,Best Line: BetRiver,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Jason Kokrak,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jason Kokrak,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jason Kokrak,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jason Kokrak,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jason Kokrak,BetRivers,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Jason Kokrak,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jason Kokrak,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jason Kokrak,Sugarhouse,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Jason Kokrak,888sports,+5000
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Kim,Best Line: BetRiver,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Kim,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Kim,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Kim,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Kim,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Kim,BetRivers,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Kim,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Kim,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Kim,Sugarhouse,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Kim,888sports,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Collin Morikawa,Best Line: BetRiver,+1400
PGA,Top 20,PGA - Sony Open in Hawaii,Collin Morikawa,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Collin Morikawa,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Collin Morikawa,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Collin Morikawa,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Collin Morikawa,BetRivers,+1400
PGA,Top 20,PGA - Sony Open in Hawaii,Collin Morikawa,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Collin Morikawa,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Collin Morikawa,Sugarhouse,+1400
PGA,Top 20,PGA - Sony Open in Hawaii,Collin Morikawa,888sports,+1400
PGA,Top 20,PGA - Sony Open in Hawaii,Lanto Griffin,Best Line: BetRiver,+4000
PGA,Top 20,PGA - Sony Open in Hawaii,Lanto Griffin,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Lanto Griffin,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Lanto Griffin,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Lanto Griffin,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Lanto Griffin,BetRivers,+4000
PGA,Top 20,PGA - Sony Open in Hawaii,Lanto Griffin,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Lanto Griffin,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Lanto Griffin,Sugarhouse,+4000
PGA,Top 20,PGA - Sony Open in Hawaii,Lanto Griffin,888sports,+4000
PGA,Top 20,PGA - Sony Open in Hawaii,Davis Love III,Best Line: BetRiver,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Davis Love III,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Davis Love III,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Davis Love III,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Davis Love III,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Davis Love III,BetRivers,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Davis Love III,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Davis Love III,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Davis Love III,Sugarhouse,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Davis Love III,888sports,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Brandt Snedeker,Best Line: BetRiver,+8000
PGA,Top 20,PGA - Sony Open in Hawaii,Brandt Snedeker,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brandt Snedeker,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brandt Snedeker,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brandt Snedeker,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brandt Snedeker,BetRivers,+8000
PGA,Top 20,PGA - Sony Open in Hawaii,Brandt Snedeker,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brandt Snedeker,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brandt Snedeker,Sugarhouse,+8000
PGA,Top 20,PGA - Sony Open in Hawaii,Brandt Snedeker,888sports,+8000
PGA,Top 20,PGA - Sony Open in Hawaii,Hideki Matsuyama,Best Line: BetRiver,+2000
PGA,Top 20,PGA - Sony Open in Hawaii,Hideki Matsuyama,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hideki Matsuyama,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hideki Matsuyama,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hideki Matsuyama,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hideki Matsuyama,BetRivers,+2000
PGA,Top 20,PGA - Sony Open in Hawaii,Hideki Matsuyama,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hideki Matsuyama,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Hideki Matsuyama,Sugarhouse,+2000
PGA,Top 20,PGA - Sony Open in Hawaii,Hideki Matsuyama,888sports,+2000
PGA,Top 20,PGA - Sony Open in Hawaii,Sergio Garcia,Best Line: BetRiver,+3300
PGA,Top 20,PGA - Sony Open in Hawaii,Sergio Garcia,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sergio Garcia,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sergio Garcia,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sergio Garcia,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sergio Garcia,BetRivers,+3300
PGA,Top 20,PGA - Sony Open in Hawaii,Sergio Garcia,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sergio Garcia,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Sergio Garcia,Sugarhouse,+3300
PGA,Top 20,PGA - Sony Open in Hawaii,Sergio Garcia,888sports,+3300
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Landry,Best Line: BetRiver,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Landry,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Landry,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Landry,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Landry,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Landry,BetRivers,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Landry,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Landry,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Landry,Sugarhouse,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Landry,888sports,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Joaquin Niemann,Best Line: BetRiver,+2500
PGA,Top 20,PGA - Sony Open in Hawaii,Joaquin Niemann,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Joaquin Niemann,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Joaquin Niemann,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Joaquin Niemann,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Joaquin Niemann,BetRivers,+2500
PGA,Top 20,PGA - Sony Open in Hawaii,Joaquin Niemann,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Joaquin Niemann,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Joaquin Niemann,Sugarhouse,+2500
PGA,Top 20,PGA - Sony Open in Hawaii,Joaquin Niemann,888sports,+2500
PGA,Top 20,PGA - Sony Open in Hawaii,Vijay Singh,Best Line: BetRiver,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Vijay Singh,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Vijay Singh,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Vijay Singh,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Vijay Singh,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Vijay Singh,BetRivers,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Vijay Singh,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Vijay Singh,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Vijay Singh,Sugarhouse,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Vijay Singh,888sports,+100000
PGA,Top 20,PGA - Sony Open in Hawaii,Patton Kizzire,Best Line: BetRiver,+7000
PGA,Top 20,PGA - Sony Open in Hawaii,Patton Kizzire,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Patton Kizzire,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Patton Kizzire,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Patton Kizzire,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Patton Kizzire,BetRivers,+7000
PGA,Top 20,PGA - Sony Open in Hawaii,Patton Kizzire,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Patton Kizzire,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Patton Kizzire,Sugarhouse,+7000
PGA,Top 20,PGA - Sony Open in Hawaii,Patton Kizzire,888sports,+7000
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Putnam,Best Line: BetRiver,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Putnam,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Putnam,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Putnam,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Putnam,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Putnam,BetRivers,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Putnam,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Putnam,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Putnam,Sugarhouse,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Andrew Putnam,888sports,+25000
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Gay,Best Line: BetRiver,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Gay,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Gay,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Gay,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Gay,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Gay,BetRivers,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Gay,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Gay,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Gay,Sugarhouse,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Brian Gay,888sports,+15000
PGA,Top 20,PGA - Sony Open in Hawaii,Grayson Murray,Best Line: BetRiver,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Grayson Murray,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Grayson Murray,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Grayson Murray,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Grayson Murray,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Grayson Murray,BetRivers,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Grayson Murray,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Grayson Murray,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Grayson Murray,Sugarhouse,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Grayson Murray,888sports,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,JT Poston,Best Line: BetRiver,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,JT Poston,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,JT Poston,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,JT Poston,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,JT Poston,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,JT Poston,BetRivers,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,JT Poston,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,JT Poston,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,JT Poston,Sugarhouse,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,JT Poston,888sports,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,Jimmy Walker,Best Line: BetRiver,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Jimmy Walker,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jimmy Walker,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jimmy Walker,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jimmy Walker,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jimmy Walker,BetRivers,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Jimmy Walker,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jimmy Walker,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Jimmy Walker,Sugarhouse,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Jimmy Walker,888sports,+35000
PGA,Top 20,PGA - Sony Open in Hawaii,Daniel Berger,Best Line: BetRiver,+1400
PGA,Top 20,PGA - Sony Open in Hawaii,Daniel Berger,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Daniel Berger,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Daniel Berger,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Daniel Berger,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Daniel Berger,BetRivers,+1400
PGA,Top 20,PGA - Sony Open in Hawaii,Daniel Berger,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Daniel Berger,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Daniel Berger,Sugarhouse,+1400
PGA,Top 20,PGA - Sony Open in Hawaii,Daniel Berger,888sports,+1400
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Thompson,Best Line: BetRiver,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Thompson,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Thompson,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Thompson,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Thompson,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Thompson,BetRivers,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Thompson,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Thompson,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Thompson,Sugarhouse,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,Michael Thompson,888sports,+10000
PGA,Top 20,PGA - Sony Open in Hawaii,Satoshi Kodaira,Best Line: BetRiver,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Satoshi Kodaira,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Satoshi Kodaira,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Satoshi Kodaira,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Satoshi Kodaira,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Satoshi Kodaira,BetRivers,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Satoshi Kodaira,BetMGM,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Satoshi Kodaira,Bet365,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Satoshi Kodaira,Sugarhouse,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Satoshi Kodaira,888sports,+50000
PGA,Top 20,PGA - Sony Open in Hawaii,Si Woo Kim,Best Line: BetRiver,+6600
PGA,Top 20,PGA - Sony Open in Hawaii,Si Woo Kim,True Line,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Si Woo Kim,DraftKings,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Si Woo Kim,FanDuel,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Si Woo Kim,PointsBet,No Lines
PGA,Top 20,PGA - Sony Open in Hawaii,Si Woo Kim,BetRivers,+6600
PGA,Top 20,PGA - Sony Open in Hawaii,Si Woo Kim,BetMGM,No Lines
